ros_time_sec,sim_time_sec,trajectory_elapsed_sec,UPJ5_position,UPJ5_velocity,UPJ5_acceleration,UPJ6_position,UPJ6_velocity,UPJ6_acceleration
1779803130.764255,2.9519999999998965,2.2899999999999694,0.28367069111538457,-0.11057720120512807,-0.510942944688307,-0.026539983885884348,-0.6332436594513159,-0.21039155539159804
1779803130.7714357,2.9539999999998963,2.291999999999969,0.2834481082833373,-0.11129141602364204,-0.3571074092569848,-0.02780704563853386,-0.633530876324756,-0.1436084367200663
1779803130.7774792,2.955999999999896,2.293999999999969,0.28322436675803403,-0.11187076265163456,-0.2896733139962637,-0.029074488550284994,-0.6337214558755676,-0.09528977540579353
1779803130.783233,2.957999999999896,2.2959999999999687,0.28299913592977294,-0.11261541413053347,-0.3723257394494528,-0.03034218096551818,-0.633846207616593,-0.062375870512720866
1779803130.7901342,2.9599999999998956,2.2979999999999685,0.282772997740524,-0.1130690946244625,-0.22684024696451727,-0.031609861044117754,-0.6338400392997865,0.0030841584032770264
1779803130.7966173,2.9619999999998954,2.2999999999999683,0.2825456137717479,-0.11369198438804776,-0.311444881792626,-0.03287740171812153,-0.6337703370018858,0.03485114895035446
1779803130.80288,2.963999999999895,2.301999999999968,0.28231749550497903,-0.11405913338445096,-0.18357449820160382,-0.03414458438806412,-0.6335913349712968,0.08950101529447974
1779803130.80914,2.965999999999895,2.303999999999968,0.2820887256433684,-0.11438493080531847,-0.1628987104337551,-0.03541123111218257,-0.633323362059224,0.1339864560364057
1779803130.8149087,2.9679999999998947,2.3059999999999676,0.2818589413440871,-0.11489214964062604,-0.2536094176537815,-0.03667720405959389,-0.6329864737056609,0.1684441767815792
1779803130.8215394,2.9699999999998945,2.3079999999999674,0.28162826870228025,-0.11533632090344767,-0.22208563141081633,-0.03794224273198511,-0.6325193361956107,0.2335687550250598
1779803130.8276381,2.9719999999998943,2.309999999999967,0.2813966798215892,-0.11579444034550256,-0.22905972102744282,-0.0392061534096584,-0.6319553388366422,0.28199867948425217
1779803130.8333693,2.973999999999894,2.311999999999967,0.2811638021617469,-0.11643882992114317,-0.32219478782030686,-0.04046879690453499,-0.6313217474382959,0.31679569917314465
1779803130.839835,2.975999999999894,2.3139999999999668,0.28092983837177554,-0.11698189498569675,-0.27153253227679003,-0.041729913991661205,-0.6305585435631076,0.38160193759417815
1779803130.8455918,2.9779999999998936,2.3159999999999665,0.2806944110216642,-0.11771367505568296,-0.3658900349931063,-0.042989364415644216,-0.6297252119915063,0.4166657858006295
1779803130.8514915,2.9799999999998934,2.3179999999999663,0.28045787855278725,-0.11826623443847138,-0.27627969139421005,-0.04424690149235622,-0.6287685383560038,0.47833681775127923
1779803130.8579342,2.981999999999893,2.319999999999966,0.28022031023247573,-0.11878416015576004,-0.2589628586443307,-0.04550233931511766,-0.6277189113807166,0.524813487643605
1779803130.8637621,2.983999999999893,2.321999999999966,0.27998132086232025,-0.11949468507775102,-0.35526246099548686,-0.04675553601870406,-0.6265983517932,0.5602797937582782
1779803130.8700788,2.9859999999998927,2.3239999999999656,0.27974112235250087,-0.1200992549096875,-0.30228491596823864,-0.04800622863826734,-0.6253463097816391,0.6260210057804638
1779803130.8766198,2.9879999999998925,2.3259999999999654,0.279499325544557,-0.12089840397194143,-0.39957453112696856,-0.049254274288335946,-0.6240228250343038,0.6617423736676176
1779803130.8823793,2.9899999999998923,2.327999999999965,0.27925629126793017,-0.12151713831339607,-0.30936717072731906,-0.050499428825300445,-0.6225772684822489,0.7227782760274581
1779803130.889142,2.991999999999892,2.329999999999965,0.2790120964194914,-0.12209742421938455,-0.29014295299423926,-0.051741511585756225,-0.6210413802278903,0.7679441271792875
1779803130.8950326,2.993999999999892,2.3319999999999648,0.27876635054414145,-0.12287293767496646,-0.3877567277909555,-0.052980385122230626,-0.6194367682372018,0.8023059953442546
1779803130.9007945,2.9959999999998916,2.3339999999999645,0.27851931999610247,-0.12351527401948693,-0.32116817226023747,-0.054215811254974496,-0.6177130663719356,0.8618509326331347
1779803130.9074826,2.9979999999998914,2.3359999999999643,0.27827104645681,-0.12413676964622719,-0.3107478133701283,-0.05544761441200811,-0.6159015785168056,0.9057439275649837
1779803130.9132462,2.999999999999891,2.337999999999964,0.2780211355442751,-0.12495545626744589,-0.40934331060935025,-0.05667566205839729,-0.6140238231945916,0.9388776611070071
1779803130.9194794,3.001999999999891,2.339999999999964,0.27776974560987944,-0.12569496719784362,-0.36975546519886493,-0.0578997179126184,-0.6120279271105546,0.9979480420184705
1779803130.9258041,3.0039999999998908,2.3419999999999637,0.27751647717171196,-0.12663421908372444,-0.4696259429404076,-0.05911965052873632,-0.6099663080589595,1.0308095257975936
1779803130.9315305,3.0059999999998905,2.3439999999999634,0.277261659137549,-0.12740901708145738,-0.3873989988664728,-0.0603352468785479,-0.6077981749057896,1.084066576584941
1779803130.9379883,3.0079999999998903,2.3459999999999632,0.27700541611130874,-0.1281215131201356,-0.3562480193391032,-0.06154635435233306,-0.6055537368925784,1.1222190066055848
1779803130.943684,3.00999999999989,2.347999999999963,0.27674734087724384,-0.129037617032465,-0.45805195616470396,-0.06275284482961883,-0.6032452386428854,1.154249124846518
1779803130.9492989,3.01199999999989,2.349999999999963,0.2764878128341243,-0.12976402155977082,-0.36320226365291197,-0.06395451671782823,-0.6008359441046958,1.2046472690948051
1779803130.9563684,3.0139999999998897,2.3519999999999626,0.27622642005208825,-0.1306963910180275,-0.46618472912833553,-0.065151244028196,-0.5983636551838851,1.2361444604053196
1779803130.962427,3.0159999999998894,2.3539999999999623,0.2759635017749575,-0.13145913856537314,-0.38137377367282455,-0.06634282471220632,-0.5957903420051586,1.2866565893632775
1779803130.9683104,3.017999999999889,2.355999999999962,0.27569915329416844,-0.13217424039453524,-0.35755091458104793,-0.06752911110969056,-0.5931431987421211,1.3235716315187496
1779803130.9748042,3.019999999999889,2.357999999999962,0.2754329556881346,-0.13309880301692423,-0.46228131119449567,-0.06870998007177806,-0.5904344810437484,1.3543588491863323
1779803130.980939,3.0219999999998888,2.3599999999999617,0.27516527193307666,-0.13384187752896257,-0.3715372560191693,-0.06988523950732466,-0.5876297177732955,1.402381635226435
1779803130.9880466,3.0239999999998886,2.3619999999999615,0.27489658529930633,-0.13434331688515874,-0.25071967809808804,-0.07105471285420233,-0.584736673438832,1.4465221672317896
1779803130.997143,3.0259999999998883,2.3639999999999612,0.2746264691683388,-0.13505806548376395,-0.3573742993026041,-0.07221828037712247,-0.5817837614600727,1.4764559893796214
1779803131.0037274,3.027999999999888,2.365999999999961,0.27435474598412773,-0.1358615921055453,-0.40176331089067374,-0.07337577359472505,-0.578746608801293,1.5185763293898424
1779803131.0100238,3.029999999999888,2.367999999999961,0.2740813686772369,-0.13668865344541822,-0.4135306699364627,-0.07452703890002474,-0.5756326526498422,1.5569780757254126
1779803131.01607,3.0319999999998877,2.3699999999999606,0.27380589635719926,-0.13773616001882086,-0.5237532867013173,-0.07567195064731984,-0.5724558736475488,1.588389501146703
1779803131.0227718,3.0339999999998875,2.3719999999999604,0.2735286880473736,-0.13860415491282826,-0.43399744700370335,-0.0768103428900166,-0.5691961213483816,1.6298761495835978
1779803131.0286832,3.0359999999998872,2.37399999999996,0.2732499197771056,-0.13938413513399703,-0.3899901105843817,-0.07794210177942842,-0.5658794447059093,1.6583383212361302
1779803131.0344536,3.037999999999887,2.37599999999996,0.27296914469707,-0.1403875400178086,-0.5017024419057825,-0.07906710525487003,-0.5625017377207995,1.6888534925549314
1779803131.0410376,3.039999999999887,2.3779999999999597,0.27268670533846123,-0.14121967930437787,-0.4160696432846389,-0.08018518512770927,-0.559039936419618,1.7309006505907276
1779803131.0467436,3.0419999999998866,2.3799999999999595,0.2724031842416535,-0.14176054840386723,-0.2704345497446803,-0.08129620410531838,-0.5555094888045548,1.765223807531635
1779803131.053003,3.0439999999998864,2.3819999999999593,0.2721181264591595,-0.1425288912470013,-0.3841714215670339,-0.08240004371027448,-0.5519198024780572,1.7948431632487938
1779803131.0592875,3.045999999999886,2.383999999999959,0.2718313501999265,-0.1433881296164975,-0.4296191847480979,-0.08349654338657453,-0.5482498381500235,1.8349821640168407
1779803131.0650594,3.047999999999886,2.385999999999959,0.27154240040302263,-0.1444748984519204,-0.5433844177114566,-0.08458558826146621,-0.5445224374458405,1.8637003520914908
1779803131.0717962,3.0499999999998857,2.3879999999999586,0.27125160783121216,-0.1453962859052425,-0.4606937266610489,-0.08566702262187632,-0.5407171802050562,1.9026286203921439
