ros_time_sec,sim_time_sec,trajectory_elapsed_sec,UPJ5_position,UPJ5_velocity,UPJ6_position,UPJ6_velocity
1778142130.678786,1.9640000000000015,0.002,0.4094673084302703,0.0006396470171143683,7.714616004500611e-05,3.876019013117776e-05
1778142130.682688,1.9640000000000015,0.002,0.4094673084302703,0.0006396470171143683,7.714616004500611e-05,3.876019013117776e-05
1778142130.6927881,1.9680000000000015,0.006,0.4094696623674674,0.0005396276960440933,7.729569561554109e-05,3.600909284672901e-05
1778142130.7030692,1.9720000000000015,0.01,0.40947062920579785,0.00012535621221694272,7.736964085582985e-05,1.0726559674186287e-05
1778142130.7126913,1.9740000000000015,0.012,0.4094703436252468,-0.0001427902755078398,7.735058411761735e-05,-9.52836910625308e-06
1778142130.722717,1.9780000000000015,0.016,0.40946797696219905,-0.0007470414309428113,7.716109122339891e-05,-6.106139516499623e-05
1778142130.732772,1.9800000000000015,0.018000000000000002,0.40946526620621226,-0.0013553779933864305,7.697899076085647e-05,-9.105023127121639e-05
1778142130.7428176,1.9840000000000015,0.022000000000000006,0.40945065263900127,-0.004693388513222953,7.641925359141583e-05,-0.00015678745552043412
1778142130.752673,1.9880000000000015,0.02600000000000001,0.4094124994240703,-0.011411940327180015,7.557913851498493e-05,-0.00022817228950723306
1778142130.7626657,1.9900000000000015,0.02800000000000001,0.4093808591670467,-0.01582012851180094,7.504817320708477e-05,-0.0002654826539500758
1778142130.7728465,1.9940000000000015,0.032000000000000015,0.4092875018533005,-0.025901106168170526,7.363638920900462e-05,-0.00040221236975760284
1778142130.7827852,1.9980000000000016,0.03600000000000002,0.40915282975763667,-0.036245884086796035,7.103354023109438e-05,-0.0007470005633836784
1778142130.7926974,2.0000000000000013,0.03800000000000002,0.4090706762824496,-0.04107673759353332,6.909200981116162e-05,-0.0009707652099663833
1778142130.8026547,2.004000000000001,0.04200000000000002,0.40887935769806055,-0.05001830534920598,6.364313193969829e-05,-0.001501399223227445
1778142130.812734,2.0060000000000007,0.044000000000000025,0.40877089644729325,-0.05423062538365313,5.9189660080579895e-05,-0.0022267359295591984
1778142130.822814,2.0100000000000002,0.04800000000000003,0.408530152938146,-0.062048974972676,3.976146683214894e-05,-0.0059947766107723306
1778142130.8327398,2.012,0.05000000000000003,0.40839933599833866,-0.06540846990366236,2.1632894223048235e-05,-0.009064286304550353
1778142130.8426657,2.0159999999999996,0.054000000000000034,0.40812030312927144,-0.07110028632026737,-3.9441634931060626e-05,-0.017603669635048586
1778142130.8530002,2.019999999999999,0.05800000000000004,0.4078219766222794,-0.07566316278182511,-0.00014423529490190513,-0.02932612996856783
1778142130.8627295,2.021999999999999,0.06000000000000004,0.4076666905800851,-0.07764302109716557,-0.00021694873314210487,-0.03635671912009986
1778142130.8726888,2.0259999999999985,0.06400000000000004,0.4073451308842785,-0.08128306642511832,-0.0004105731266837654,-0.05266756342376813
1778142130.8828404,2.0279999999999982,0.06600000000000004,0.4071790105066659,-0.08306018880629927,-0.000534370868471853,-0.06189887089404381
1778142130.8927848,2.031999999999998,0.07000000000000005,0.4068356215688368,-0.08680983613648248,-0.0008427053406098429,-0.08235947588779452
1778142130.9026961,2.0339999999999976,0.07200000000000005,0.40665735552415727,-0.08913302233976166,-0.0010297360259214072,-0.09351534265578222
1778142130.9126642,2.037999999999997,0.07600000000000005,0.40628353128712824,-0.09504299914968455,-0.001475142881699557,-0.11746971306699354
1778142130.9228492,2.0419999999999967,0.08000000000000006,0.40588055835349945,-0.10280542698475681,-0.002022095403963689,-0.14330073305591814
1778142130.9326768,2.0439999999999965,0.08200000000000006,0.4056652225896241,-0.10766788193766555,-0.0023347648812394265,-0.15633473863786876
1778142130.9426272,2.047999999999996,0.08600000000000006,0.40520060619195525,-0.11915709989351993,-0.0030375716313005108,-0.1821264876812808
1778142130.9526546,2.049999999999996,0.08800000000000006,0.4049493990017902,-0.12560359508251673,-0.0034273372812411015,-0.19488282497029535
1778142130.96266,2.0539999999999954,0.09200000000000007,0.4044054549740999,-0.13955087622736553,-0.004282653187145648,-0.2201127833363066
1778142130.9730444,2.057999999999995,0.09600000000000007,0.40380448378989425,-0.15379959399040835,-0.005237748276068766,-0.24496187520321722
1778142130.982764,2.0599999999999947,0.09800000000000007,0.4034827112676299,-0.16088626113217586,-0.005752227144158588,-0.25723943404491106
1778142130.9930139,2.0639999999999943,0.10200000000000008,0.40279483005814903,-0.17573734427092325,-0.0068540373478758925,-0.2814896437889352
1778142131.0027847,2.065999999999994,0.10400000000000008,0.40242789039195187,-0.183469833098576,-0.0074409605847911885,-0.29346161845764784
1778142131.012701,2.0699999999999936,0.10800000000000008,0.40164624285245415,-0.19944429426421034,-0.008685816824341799,-0.317097167860106
1778142131.0227666,2.0719999999999934,0.11000000000000008,0.40123095737055237,-0.20764274095087934,-0.00934333633251509,-0.3287597540866464
1778142131.0326545,2.075999999999993,0.11400000000000009,0.4003503280639781,-0.22436027151938345,-0.010727516398875203,-0.35177186171107255
1778142131.0430028,2.0779999999999927,0.11600000000000009,0.3998846418212484,-0.23284312136484187,-0.011453756906612536,-0.36312025386866625
1778142131.052799,2.0799999999999925,0.11800000000000009,0.3994018671518329,-0.24138733470774382,-0.0122024824461944,-0.374362769790932
1778142131.062763,2.083999999999992,0.1220000000000001,0.39838469802349397,-0.2586056029325849,-0.013766535804326895,-0.39652785045138783
1778142131.0729253,2.085999999999992,0.1240000000000001,0.3978501854343501,-0.267256294571932,-0.01458143432311553,-0.4074492593943172
1778142131.0829675,2.0899999999999914,0.12800000000000009,0.3967291601680588,-0.28459125966366583,-0.016274906950123635,-0.42847382753457736
1778142131.0927436,2.091999999999991,0.1300000000000001,0.3961426453505316,-0.2932574087635904,-0.01715101693541452,-0.4380549926454441
1778142131.1026702,2.0959999999999908,0.1340000000000001,0.3949177240371822,-0.31054852149424533,-0.01895544949381047,-0.4552344525644903
1778142131.1127896,2.0979999999999905,0.1360000000000001,0.39427940336359657,-0.31916033679282035,-0.019881044263326028,-0.46279738475777904
1778142131.1228437,2.0999999999999903,0.1380000000000001,0.3936239194339914,-0.32774196480260204,-0.020820363491915496,-0.4696596142947344
1778142131.1326964,2.10399999999999,0.1420000000000001,0.39226175296695326,-0.34479489347110664,-0.02273451407749776,-0.48126062677949155
1778142131.1427493,2.1059999999999897,0.1440000000000001,0.39155523795485797,-0.353257506047646,-0.023706514367477186,-0.4860001449897138
1778142131.1528213,2.109999999999989,0.1480000000000001,0.3900918201147695,-0.3700364509023538,-0.025673381272379073,-0.4933930511217278
1778142131.162813,2.111999999999989,0.1500000000000001,0.38933512717918956,-0.3783464677899798,-0.02666552954975272,-0.4960741386868227
1778142131.1726632,2.1139999999999888,0.1520000000000001,0.38856192745842805,-0.3865998603807588,-0.027661737518436424,-0.4981039843418532
1778142131.1826632,2.1179999999999883,0.1560000000000001,0.38696648364502517,-0.4029276340484547,-0.029661375104553106,-0.5003117482165326
1778142131.19323,2.119999999999988,0.1580000000000001,0.3853064788453583,-0.4190042561523809,-0.03166299269475498,-0.5002584909782436
1778142131.202802,2.1239999999999877,0.16200000000000012,0.3844525895083237,-0.42694466851729185,-0.03266194353733262,-0.49947542128882083
1778142131.212684,2.1259999999999875,0.16400000000000012,0.383582947465085,-0.43482102161938846,-0.03365931719624598,-0.498686829456677
1778142131.2226543,2.129999999999987,0.16800000000000012,0.3817969193495546,-0.45038091558969373,-0.03564929258188235,-0.4970945991625387
1778142131.2328346,2.131999999999987,0.17000000000000012,0.38088079082800624,-0.4580642607741875,-0.03664187605434466,-0.49629173623115397
1778142131.2426693,2.1359999999999864,0.17400000000000013,0.37900294976539345,-0.47323741748146797,-0.03862219481548244,-0.4946744820315048
1778142131.2526495,2.137999999999986,0.17600000000000013,0.378041495536326,-0.48072711453372713,-0.039609916583664875,-0.4938608840912181
1778142131.2627661,2.1419999999999857,0.18000000000000013,0.3760741663715731,-0.49551243847832155,-0.04158045706339188,-0.4922257369670908
1778142131.2729602,2.1439999999999855,0.18200000000000013,0.375068550523174,-0.5028079241995362,-0.04256326703303424,-0.4914049848211758
1778142131.282748,2.1459999999999853,0.18400000000000014,0.3740484734835787,-0.5100385197976426,-0.043544432322474846,-0.4905826447203053
1778142131.2926939,2.147999999999985,0.18600000000000014,0.37301406520942415,-0.5172041370772967,-0.04452395055143506,-0.4897591144801057
1778142131.3026526,2.1519999999999846,0.19000000000000014,0.3709027757414846,-0.5313400525233551,-0.04647804027767158,-0.48811007179055976
1778142131.3126647,2.1539999999999844,0.19200000000000014,0.36982615545239905,-0.5383101445427855,-0.04745261098086789,-0.4872853515981589
1778142131.323036,2.155999999999984,0.19400000000000014,0.36873572575664487,-0.5452148478770931,-0.048425533032160184,-0.48646102564614385
1778142131.332824,2.1599999999999837,0.19800000000000015,0.3665139623910675,-0.5588276333528127,-0.050366438271099406,-0.48481513153371963
1778142131.342808,2.1619999999999835,0.20000000000000015,0.36538289142782776,-0.565535481619854,-0.05133442696817395,-0.48399434853727274
